_id,SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
1816,1816,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,30-08-2026 04:00,306
1817,1817,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,30-08-2026 05:00,307
1818,1818,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,30-08-2026 06:00,308
1819,1819,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,30-08-2026 07:00,307.5
1820,1820,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,30-08-2026 08:00,320.5
1821,1821,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,30-08-2026 09:00,345.5
1822,1822,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,30-08-2026 10:00,352.5
1823,1823,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,30-08-2026 11:00,354
1824,1824,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,30-08-2026 12:00,340
1825,1825,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,30-08-2026 13:00,334.5
1826,1826,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,30-08-2026 14:00,317
1827,1827,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,30-08-2026 15:00,312
1828,1828,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,30-08-2026 16:00,310
1829,1829,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,30-08-2026 17:00,311
1830,1830,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,30-08-2026 19:00,310.5
1831,1831,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,30-08-2026 20:00,307.5
1832,1832,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,30-08-2026 21:00,306.5
1833,1833,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,30-08-2026 22:00,307
1834,1834,DAC Mangan,Sikkim,11,Sikkim,226,MANGAN,MANGAN,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.49833333,88.53583333,30-08-2026 23:00,305.5
1835,1835,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,03-01-2026 15:00,0.5
1836,1836,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,14-01-2026 07:00,258
1837,1837,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,14-01-2026 09:00,290.5
1838,1838,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,14-01-2026 13:00,306
1839,1839,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,14-01-2026 14:00,303.5
1840,1840,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,14-01-2026 17:00,252
1841,1841,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,14-01-2026 19:00,250.5
1842,1842,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,14-01-2026 20:00,250
1843,1843,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,15-01-2026 01:00,241.5
1844,1844,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,15-01-2026 03:00,237.5
1845,1845,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,20-01-2026 05:00,243.5
1846,1846,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,20-01-2026 09:00,293
1847,1847,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,20-01-2026 10:00,288
1848,1848,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,20-01-2026 12:00,289.5
1849,1849,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,20-01-2026 13:00,287.5
1850,1850,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,20-01-2026 14:00,282
1851,1851,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,20-01-2026 16:00,261.5
1852,1852,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,20-01-2026 21:00,250.5
1853,1853,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,20-01-2026 23:00,250.5
1854,1854,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,21-01-2026 00:00,248
1855,1855,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,21-01-2026 01:00,245.5
1856,1856,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,21-01-2026 03:00,242.5
1857,1857,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,21-01-2026 04:00,240.5
1858,1858,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,21-01-2026 05:00,242.5
1859,1859,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,21-01-2026 06:00,244.5
1860,1860,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,21-01-2026 08:00,272.5
1861,1861,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,21-01-2026 10:00,303.5
1862,1862,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,28-01-2026 07:00,258
1863,1863,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,28-01-2026 09:00,286
1864,1864,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,28-01-2026 10:00,292
1865,1865,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,28-01-2026 11:00,286.5
1866,1866,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,28-01-2026 12:00,301.5
1867,1867,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,28-01-2026 15:00,286.5
1868,1868,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,28-01-2026 16:00,269.5
1869,1869,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,29-01-2026 02:00,248.5
1870,1870,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,29-01-2026 03:00,246
1871,1871,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,29-01-2026 05:00,241
1872,1872,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,29-01-2026 13:00,298
1873,1873,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,29-01-2026 16:00,270
1874,1874,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,29-01-2026 17:00,262.5
1875,1875,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,29-01-2026 18:00,259.5
1876,1876,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,29-01-2026 19:00,257.5
1877,1877,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,29-01-2026 20:00,255.5
1878,1878,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,29-01-2026 22:00,254
1879,1879,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,29-01-2026 23:00,253
1880,1880,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,30-01-2026 01:00,249
1881,1881,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,30-01-2026 04:00,242.5
1882,1882,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,30-01-2026 08:00,272.5
1883,1883,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,30-01-2026 09:00,289
1884,1884,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,30-01-2026 12:00,312.5
1885,1885,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,30-01-2026 18:00,259.5
1886,1886,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,30-01-2026 21:00,255
1887,1887,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,31-01-2026 01:00,249
1888,1888,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,31-01-2026 05:00,250
1889,1889,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,31-01-2026 07:00,260.5
1890,1890,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,31-01-2026 08:00,267
1891,1891,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,31-01-2026 12:00,308.5
1892,1892,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,31-01-2026 16:00,265.5
1893,1893,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,31-01-2026 23:00,250.5
1894,1894,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,01-02-2026 00:00,250.5
1895,1895,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,01-02-2026 07:00,270.5
1896,1896,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,01-02-2026 11:00,303
1897,1897,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,01-02-2026 12:00,304
1898,1898,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,01-02-2026 15:00,280
1899,1899,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,01-02-2026 18:00,263
1900,1900,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,01-02-2026 20:00,259
1901,1901,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,02-02-2026 01:00,247
1902,1902,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,02-02-2026 08:00,277.5
1903,1903,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,02-02-2026 09:00,299.5
1904,1904,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,02-02-2026 11:00,313
1905,1905,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,02-02-2026 19:00,258
1906,1906,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,03-02-2026 02:00,250.5
1907,1907,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,03-02-2026 08:00,281
1908,1908,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,03-02-2026 09:00,294.5
1909,1909,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,03-02-2026 17:00,267
1910,1910,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,03-02-2026 21:00,260
1911,1911,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,03-02-2026 23:00,255.5
1912,1912,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,04-02-2026 01:00,253.5
1913,1913,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,04-02-2026 07:00,261.5
1914,1914,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,04-02-2026 08:00,273.5
1915,1915,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,04-02-2026 13:00,300
1916,1916,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,04-02-2026 17:00,267.5
1917,1917,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,04-02-2026 19:00,265
1918,1918,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,04-02-2026 22:00,260
1919,1919,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,05-02-2026 02:00,251
1920,1920,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,05-02-2026 04:00,247
1921,1921,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,05-02-2026 06:00,244.5
1922,1922,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,05-02-2026 19:00,255
1923,1923,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,05-02-2026 21:00,255.5
1924,1924,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,05-02-2026 23:00,256
1925,1925,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,06-02-2026 07:00,257
1926,1926,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,06-02-2026 08:00,265.5
1927,1927,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,06-02-2026 18:00,254
1928,1928,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,06-02-2026 20:00,255.5
1929,1929,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,06-02-2026 21:00,255
1930,1930,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,06-02-2026 23:00,250
1931,1931,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,07-02-2026 03:00,248
1932,1932,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,07-02-2026 04:00,248
1933,1933,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,07-02-2026 08:00,279.5
1934,1934,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,07-02-2026 09:00,278.5
1935,1935,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,07-02-2026 17:00,264.5
1936,1936,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,07-02-2026 18:00,260
1937,1937,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,07-02-2026 19:00,258.5
1938,1938,Gyalshing  Bhanu Park,Sikkim,11,Sikkim,228,WEST DISTRICT,GYALSHING,-,-,Brahmaputra,Brahmaputra,-,-,-,Brahmaputra,27.29027778,88.24833333,08-02-2026 00:00,251
